918,497,66,51
916,503,63,49
915,505,63,49
910,507,63,49
906,509,63,49
899,510,63,49
893,507,63,49
886,506,63,49
881,503,63,49
871,497,66,51
863,492,66,51
854,488,66,51
845,483,66,51
837,479,66,51
829,475,66,51
820,472,66,51
814,467,66,51
806,465,66,51
805,460,66,51
802,461,63,49
801,458,63,49
802,458,63,49
802,458,63,49
804,457,63,49
809,458,63,49
812,459,63,49
815,460,63,49
816,462,63,49
817,464,63,49
818,467,63,49
821,471,60,47
821,475,60,47
822,480,60,47
821,483,60,47
821,489,57,44
817,495,54,42
812,500,54,42
807,506,57,44
803,512,57,44
799,518,57,44
795,524,57,44
789,530,57,44
783,537,57,44
777,543,57,44
771,550,57,44
764,557,60,47
757,563,60,47
751,570,60,47
747,577,60,47
743,583,60,47
740,588,60,47
737,593,60,47
737,598,57,44
735,602,57,44
734,605,57,44
733,609,57,44
732,612,57,44
734,614,57,44
736,615,57,44
740,616,57,44
745,616,57,44
750,616,57,44
756,615,57,44
760,615,57,44
765,612,57,44
772,610,57,44
779,607,57,44
787,603,57,44
794,597,60,47
802,594,60,47
810,589,60,47
820,584,60,47
830,583,57,44
840,580,57,44
849,578,57,44
862,577,57,44
873,576,57,44
882,577,57,44
892,577,57,44
896,579,57,44
901,581,57,44
906,583,57,44
908,585,57,44
909,587,57,44
910,590,57,44
911,592,57,44
910,595,57,44
909,599,57,44
909,603,57,44
907,603,60,47
907,608,57,44
907,611,57,44
907,613,57,44
909,614,57,44
908,614,60,47
910,615,60,47
913,615,60,47
914,614,60,47
916,614,60,47
917,614,60,47
918,613,60,47
923,613,60,47
925,612,60,47
928,611,60,47
933,611,57,44
935,611,57,44
938,611,57,44
942,610,57,44
943,610,57,44
944,610,57,44
943,610,57,44
942,611,57,44
940,613,54,42
936,616,54,42
931,619,54,42
926,623,54,42
919,627,54,42
913,631,54,42
909,638,54,42
905,644,54,42
903,650,52,40
899,652,52,40
899,654,52,40
899,657,52,40
900,659,52,40
901,660,52,40
902,664,52,40
905,670,49,38
905,675,49,38
906,679,49,38
907,683,49,38
910,687,49,38
914,690,49,38
916,692,49,38
917,694,49,38
918,694,52,40
920,696,52,40
924,697,52,40
928,699,52,40
930,699,52,40
932,700,52,40
934,700,52,40
939,700,52,40
945,700,49,38
948,698,49,38
950,696,49,38
955,694,47,37
961,692,47,37
966,692,45,35
971,688,45,35
975,686,45,35
979,685,45,35
983,683,45,35
987,682,45,35
988,680,47,37
991,679,47,37
994,677,47,37
995,676,47,37
996,675,47,37
998,674,47,37
998,672,47,37
999,668,47,37
1001,665,47,37
1002,662,47,37
1004,659,47,37
1005,656,47,37
1010,654,45,35
1014,652,45,35
1019,647,45,35
1023,645,45,35
1024,643,45,35
1028,639,47,37
1031,637,47,37
1036,634,47,37
1037,633,47,37
1038,632,47,37
1040,631,47,37
1042,632,45,35
1044,632,45,35
1044,631,45,35
1043,631,45,35
1043,629,45,35
1041,629,45,35
1040,629,45,35
1041,629,45,35
1040,627,45,35
1040,627,45,35
1041,627,45,35
1045,626,45,35
1049,625,45,35
1053,624,45,35
1057,622,45,35
1062,620,47,37
1066,618,47,37
1070,617,47,37
1075,616,47,37
1081,617,45,35
1085,614,45,35
1088,614,45,35
1088,614,45,35
1086,614,45,35
1081,614,45,35
1077,614,45,35
1072,617,45,35
1069,616,45,35
1066,617,45,35
1063,617,45,35
1058,616,45,35
1050,616,47,37
1042,617,47,37
1035,616,47,37
1030,616,47,37
1024,616,47,37
1019,616,47,37
1014,615,47,37
1009,612,47,37
1006,612,47,37
1005,611,47,37
1002,610,47,37
1002,608,47,37
1000,607,47,37
996,602,47,37
994,601,47,37
990,599,47,37
987,598,47,37
986,598,45,35
983,596,45,35
980,595,45,35
977,594,45,35
973,590,47,37
970,588,47,37
968,588,45,35
966,585,45,35
961,585,45,35
958,582,45,35
955,580,45,35
953,580,43,33
951,578,43,33
951,576,43,33
950,576,41,32
950,574,39,30
949,572,39,30
946,571,39,30
946,569,39,30
944,568,39,30
942,566,39,30
942,563,39,30
940,562,39,30
940,560,39,30
939,558,39,30
939,557,39,30
938,555,39,30
937,553,39,30
936,551,39,30
935,549,39,30
934,548,39,30
932,546,39,30
932,543,39,30
930,541,39,30
929,538,39,30
927,537,39,30
926,535,39,30
925,533,39,30
924,530,39,30
921,527,39,30
919,525,39,30
916,522,39,30
915,519,39,30
912,517,39,30
908,514,39,30
904,511,39,30
900,508,39,30
895,504,39,30
886,498,41,32
879,494,41,32
866,487,41,32
854,481,43,33
842,475,45,35
828,467,45,35
818,463,45,35
806,455,47,37
795,449,47,37
784,443,47,37
771,436,47,37
763,432,45,35
755,427,45,35
748,420,45,35
739,415,45,35
732,410,45,35
724,403,45,35
714,397,47,37
708,392,47,37
700,389,47,37
694,386,47,37
689,383,47,37
684,381,49,38
681,381,49,38
680,384,49,38
680,390,49,38
687,394,49,38
701,406,52,40
697,391,52,40
702,401,49,38
700,412,49,38
700,425,49,38
721,428,52,40
720,428,52,40
721,445,49,38
715,422,52,40
736,425,52,40
724,407,49,38
724,406,52,40
734,409,52,40
729,409,52,40
733,397,54,42
737,403,52,40
753,406,49,38
747,407,49,38
726,389,49,38
723,388,49,38
723,390,52,40
723,397,52,40
723,407,52,40
724,417,52,40
725,418,52,40
726,420,52,40
728,422,52,40
728,425,52,40
728,427,52,40
730,429,54,42
728,430,54,42
728,431,54,42
729,410,52,40
729,421,52,40
730,431,52,40
731,440,52,40
730,441,52,40
735,446,52,40
738,450,52,40
740,456,52,40
741,463,49,38
739,458,49,38
740,459,47,37
739,460,47,37
739,465,49,38
739,475,49,38
738,483,49,38
739,489,49,38
740,492,47,37
740,494,47,37
740,496,47,37
740,500,47,37
740,510,47,37
742,502,45,35
742,499,45,35
741,500,45,35
741,500,45,35
741,499,45,35
741,505,45,35
741,510,45,35
741,518,45,35
742,525,45,35
741,528,45,35
740,528,45,35
739,528,45,35
727,529,43,33
727,529,41,32
726,528,41,32
726,528,41,32
725,528,41,32
724,527,43,33
724,528,43,33
725,537,45,35
726,533,45,35
724,529,45,35
725,525,45,35
724,520,45,35
725,530,45,35
724,529,45,35
724,528,45,35
724,528,45,35
724,527,45,35
723,526,45,35
723,526,45,35
722,525,45,35
723,526,45,35
721,524,45,35
723,525,45,35
722,524,45,35
724,531,43,33
710,527,43,33
699,531,45,35
695,533,45,35
696,533,45,35
697,531,43,33
696,530,43,33
691,526,45,35
692,523,43,33
705,521,43,33
708,518,41,32
720,519,41,32
726,507,41,32
723,498,41,32
724,491,39,30
723,483,39,30
723,475,39,30
724,465,37,29
723,450,37,29
727,438,37,29
728,434,37,29
732,426,37,29
729,416,37,29
727,408,37,29
727,406,37,29
729,407,35,27
728,408,35,27
728,408,37,29
728,410,35,27
729,410,35,27
728,410,35,27
727,409,37,29
727,408,37,29
726,408,37,29
727,408,37,29
725,408,37,29
728,406,37,29
728,407,37,29
728,406,37,29
728,405,37,29
727,405,37,29
728,404,37,29
727,404,37,29
726,404,37,29
726,405,37,29
726,405,37,29
727,404,37,29
727,403,37,29
728,405,35,27
729,406,35,27
729,407,33,26
729,406,35,27
729,407,35,27
730,407,35,27
729,407,35,27
729,407,35,27
729,407,35,27
726,406,37,29
726,406,37,29
727,405,37,29
726,407,37,29
728,410,37,29
728,409,37,29
728,409,37,29
728,408,37,29
728,408,35,27
728,410,35,27
734,416,37,29
738,416,37,29
738,418,37,29
738,419,37,29
739,419,37,29
739,420,35,27
738,419,35,27
739,419,35,27
750,420,33,26
749,421,33,26
748,429,32,25
744,423,33,26
745,430,33,26
734,430,33,26
733,430,35,27
730,427,35,27
730,424,33,26
737,421,35,27
735,419,37,29
736,419,37,29
736,419,37,29
736,419,37,29
735,418,37,29
737,418,37,29
742,415,37,29
743,415,37,29
743,415,37,29
743,416,37,29
744,416,37,29
725,416,37,29
726,417,37,29
726,418,37,29
727,418,37,29
726,420,37,29
730,414,37,29
731,412,37,29
731,412,37,29
731,412,37,29
731,412,37,29
731,413,37,29
732,413,37,29
728,420,37,29
727,421,37,29
724,424,37,29
715,423,39,30
719,424,37,29
719,423,37,29
723,423,37,29
724,424,37,29
724,425,37,29
723,424,37,29
722,424,37,29
716,423,35,27
712,420,35,27
711,419,37,29
710,419,37,29
712,419,37,29
713,420,35,27
715,421,33,26
716,421,33,26
716,422,33,26
716,423,33,26
717,423,33,26
716,423,33,26
715,421,33,26
713,420,33,26
712,420,33,26
713,419,33,26
714,420,33,26
714,421,33,26
715,422,32,25
714,423,33,26
714,423,33,26
713,422,33,26
712,422,33,26
712,421,33,26
712,421,33,26
712,419,35,27
714,421,35,27
714,422,35,27
713,420,35,27
698,419,35,27
698,419,33,26
698,419,33,26
697,418,33,26
697,417,33,26
697,417,33,26
697,417,33,26
698,417,33,26
698,421,33,26
697,421,35,27
697,418,35,27
695,414,37,29
695,414,37,29
695,412,37,29
695,412,37,29
694,412,37,29
694,412,37,29
694,416,37,29
695,418,35,27
695,415,33,26
693,421,32,25
691,418,32,25
689,416,30,24
690,418,30,24
693,421,30,24
697,421,30,24
696,419,30,24
696,418,30,24
697,418,30,24
696,416,30,24
695,413,30,24
695,410,30,24
699,406,30,24
699,406,30,24
698,405,32,25
697,405,33,26
697,405,33,26
697,402,33,26
697,402,33,26
695,403,35,27
694,403,33,26
693,402,33,26
692,402,33,26
692,402,33,26
691,406,32,25
690,403,33,26
690,404,32,25
688,401,33,26
686,401,33,26
680,399,33,26
674,396,33,26
673,392,33,26
669,388,35,27
665,385,37,29
663,381,39,30
663,378,39,30
671,378,37,29
672,378,37,29
672,379,37,29
672,379,37,29
672,379,37,29
673,381,37,29
673,383,37,29
672,383,37,29
672,382,37,29
673,383,35,27
673,382,35,27
662,376,35,27
648,370,35,27
644,368,37,29
644,368,37,29
637,359,35,27
636,359,33,26
638,359,33,26
635,359,33,26
636,359,33,26
646,361,35,27
644,357,35,27
643,351,37,29
643,348,37,29
649,346,35,27
649,346,35,27
649,346,35,27
648,347,35,27
648,346,35,27
643,349,35,27
635,345,35,27
628,340,35,27
624,338,33,26
620,333,33,26
621,333,32,25
621,333,30,24
627,333,30,24
634,328,30,24
634,327,30,24
633,327,30,24
633,326,30,24
632,325,30,24
632,325,30,24
630,324,32,25
630,323,32,25
629,324,32,25
640,324,32,25
637,325,32,25
634,321,33,26
634,320,33,26
630,319,33,26
632,318,33,26
624,320,33,26
622,321,32,25
623,323,32,25
622,322,33,26
623,323,33,26
624,324,32,25
624,324,32,25
623,324,32,25
619,324,33,26
617,324,33,26
617,325,33,26
616,323,33,26
616,323,33,26
616,323,33,26
617,323,33,26
616,322,33,26
616,322,33,26
615,321,33,26
613,320,33,26
606,316,33,26
591,318,35,27
592,318,33,26
593,318,33,26
592,317,33,26
592,317,33,26
592,317,33,26
592,318,33,26
591,318,33,26
591,318,33,26
591,317,33,26
591,318,33,26
591,318,33,26
589,310,33,26
589,310,33,26
589,310,33,26
588,310,33,26
589,311,32,25
597,311,33,26
597,312,32,25
590,310,32,25
589,309,33,26
588,309,33,26
585,305,32,25
587,300,32,25
578,300,33,26
578,300,33,26
577,300,33,26
577,301,33,26
571,308,33,26
582,308,33,26
583,309,33,26
583,310,33,26
596,311,32,25
585,307,32,25
583,308,32,25
582,304,30,24
584,295,32,25
570,294,32,25
571,294,30,24
569,288,30,24
568,287,30,24
562,287,30,24
562,290,30,24
563,296,30,24
568,297,32,25
568,297,32,25
570,290,32,25
556,290,32,25
555,288,32,25
545,286,32,25
544,285,33,26
529,277,33,26
530,278,33,26
533,278,33,26
538,278,33,26
545,279,33,26
555,279,33,26
564,279,33,26
573,279,33,26
581,280,33,26
585,278,32,25
586,275,32,25
600,275,33,26
613,274,35,27
619,274,35,27
626,275,33,26
632,275,33,26
637,275,33,26
642,275,33,26
646,275,33,26
648,274,33,26
651,274,33,26
649,270,32,25
649,270,32,25
650,269,32,25
650,268,32,25
650,268,32,25
650,269,32,25
650,269,32,25
650,269,32,25
650,268,30,24
647,266,30,24
638,262,30,24
626,260,30,24
627,262,30,24
628,262,29,22
630,267,29,22
622,268,29,22
624,272,29,22
621,270,29,22
617,266,29,22
614,264,29,22
607,261,30,24
605,263,29,22
606,270,29,22
610,266,29,22
605,265,27,21
608,264,26,20
606,265,25,19
607,267,24,18
599,264,24,18
595,266,24,18
597,266,23,18
596,267,22,17
595,265,22,17
592,267,20,16
591,266,22,17
587,268,22,17
587,269,22,17
591,272,22,17
585,270,20,16
581,267,22,17
576,266,22,17
571,264,20,16
566,262,20,16
566,264,20,16
565,264,20,15
558,264,20,16
555,261,20,16
552,256,20,16
554,258,20,16
554,259,20,16
547,257,20,15
547,257,20,16
544,258,20,16
542,259,20,16
543,261,20,15
540,263,19,14
541,262,19,14
533,258,20,15
529,254,20,16
529,259,20,15
531,259,20,15
531,261,20,16
524,258,22,17
521,253,22,17
519,247,22,17
519,243,20,16
519,239,22,17
523,239,22,17
527,238,22,17
527,238,22,17
524,238,22,17
520,237,22,17
518,241,22,17
517,241,22,17
514,242,20,16
516,236,20,16
516,236,20,15
516,236,20,15
511,237,20,15
504,237,20,15
502,237,19,14
503,235,19,14
508,237,18,14
508,238,18,14
509,235,18,14
506,235,19,14
506,234,19,14
502,235,19,14
495,236,19,14
489,236,19,14
484,235,19,14
477,236,20,15
471,236,20,15
471,237,20,16
472,236,20,16
472,234,22,17
467,231,22,17
467,230,22,17
463,231,22,17
463,232,23,18
466,237,22,17
468,237,20,16
470,239,20,16
475,236,20,16
474,235,22,17
478,235,23,18
478,234,23,18
476,234,23,18
474,233,22,17
469,235,22,17
461,234,22,17
457,235,22,17
455,234,23,18
454,232,24,18
454,233,24,18
456,232,24,18
456,233,23,18
456,231,23,18
459,230,23,18
461,227,23,18
464,232,24,18
464,229,25,19
464,229,25,19
471,229,24,18
462,227,23,18
465,225,23,18
462,232,24,18
469,234,24,18
471,235,25,19
475,237,24,18
475,240,25,19
481,245,25,19
478,255,25,19
478,254,26,20
478,254,26,20
478,251,27,21
478,251,29,22
478,250,29,22
477,250,29,22
477,249,29,22
477,249,29,22
473,250,29,22
473,253,27,21
472,255,29,22
469,262,27,21
469,262,27,21
468,262,27,21
468,263,27,21
468,263,27,21
467,263,29,22
467,263,29,22
468,263,29,22
469,263,29,22
468,263,29,22
467,262,30,24
468,262,30,24
474,263,30,24
476,265,30,24
477,266,29,22
477,265,29,22
478,264,29,22
479,265,27,21
480,264,27,21
480,264,27,21
480,263,27,21
481,264,27,21
482,263,27,21
482,263,27,21
485,261,27,21
485,262,27,21
486,270,27,21
488,270,27,21
488,272,27,21
488,272,27,21
488,273,27,21
488,273,27,21
487,275,27,21
486,275,27,21
491,278,27,21
487,279,27,21
493,268,27,21
493,267,27,21
493,267,27,21
494,268,27,21
493,267,27,21
494,268,27,21
494,268,27,21
493,267,27,21
493,268,27,21
493,268,27,21
492,267,27,21
492,267,27,21
495,269,27,21
493,268,29,22
493,268,29,22
493,269,29,22
500,266,30,24
500,266,30,24
501,265,32,25
499,264,32,25
498,265,32,25
499,264,33,26
498,265,33,26
498,264,33,26
500,261,33,26
489,254,33,26
476,247,35,27
479,251,35,27
485,243,37,29
475,246,37,29
479,240,37,29
470,243,37,29
463,248,37,29
457,248,37,29
448,248,37,29
442,247,37,29
432,243,37,29
430,244,37,29
431,244,37,29
431,245,37,29
428,245,37,29
430,246,35,27
428,247,37,29
428,247,37,29
428,247,37,29
428,247,37,29
428,247,37,29
429,246,37,29
419,244,35,27
417,242,35,27
417,242,35,27
416,241,35,27
413,239,35,27
413,243,35,27
412,242,35,27
415,241,33,26
414,242,33,26
412,242,33,26
413,241,33,26
414,241,33,26
411,244,32,25
412,244,32,25
412,244,32,25
412,244,32,25
412,244,32,25
412,244,32,25
412,242,32,25
411,242,32,25
411,242,32,25
411,241,32,25
410,242,32,25
408,241,32,25
411,239,30,24
403,236,30,24
401,238,30,24
402,237,30,24
402,237,30,24
402,237,30,24
402,238,30,24
401,240,30,24
401,239,30,24
401,239,29,22
401,239,29,22
398,237,29,22
404,231,29,22
404,228,29,22
395,222,30,24
395,216,30,24
396,207,30,24
396,207,30,24
403,198,32,25
403,199,32,25
401,199,32,25
401,199,32,25
405,197,30,24
404,194,32,25
411,198,32,25
421,198,33,26
424,197,33,26
424,198,33,26
423,199,33,26
424,199,33,26
423,199,33,26
423,200,33,26
422,200,33,26
423,201,33,26
423,202,33,26
424,201,33,26
413,195,33,26
412,194,33,26
409,195,33,26
406,195,33,26
404,196,32,25
403,197,32,25
406,200,32,25
410,202,32,25
410,201,33,26
410,200,33,26
409,210,33,26
410,211,33,26
420,211,33,26
422,211,35,27
421,211,37,29
422,210,37,29
422,210,37,29
422,209,37,29
423,209,37,29
425,207,37,29
426,206,37,29
433,211,35,27
427,204,35,27
417,203,33,26
416,196,33,26
415,195,33,26
417,195,33,26
417,194,33,26
414,193,33,26
413,196,32,25
412,194,32,25
412,195,32,25
411,196,32,25
410,195,33,26
408,195,35,27
407,195,35,27
408,190,37,29
419,198,37,29
424,201,37,29
426,208,37,29
426,212,35,27
425,214,35,27
414,214,35,27
404,214,35,27
395,216,35,27
401,216,35,27
393,215,37,29
390,218,37,29
398,211,37,29
398,210,37,29
399,210,37,29
399,209,37,29
396,211,37,29
397,210,37,29
398,210,37,29
410,209,37,29
406,217,37,29
414,214,37,29
416,213,37,29
409,215,37,29
409,218,35,27
408,218,35,27
408,216,35,27
407,216,35,27
407,216,35,27
408,216,35,27
408,215,35,27
407,215,35,27
407,215,35,27
408,215,35,27
408,214,35,27
409,214,35,27
411,217,33,26
409,217,35,27
410,217,35,27
409,217,35,27
408,218,35,27
409,217,35,27
408,217,35,27
408,218,35,27
408,219,35,27
409,219,35,27
408,221,35,27
-25,-5,35,27
